,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn,monthlycharges_range,tenure_range
1728,Female,0,No,No,45,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),81.6500015258789,30601080.06090909,No,81 - 100,37 - 48
1729,Male,0,Yes,No,64,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),89.44999694824219,50609020.06040909,No,81 - 100,61 - 72
1730,Male,0,No,No,1,Yes,Yes,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.84999847412109,5090.080409090908,Yes,61 - 80,1 - 12
1731,Female,1,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.5999984741211,6090.050909090908,Yes,61 - 80,1 - 12
1732,Male,1,Yes,Yes,61,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,99.0,50906090.02090908,No,101 - 120,61 - 72
1733,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.049999237060547,1090.000409090909,No,1 - 20,1 - 12
1734,Male,0,No,No,9,No,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.400001525878906,401080.0709090908,Yes,41 - 60,1 - 12
1735,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.4499969482422,80100000.05040908,No,101 - 120,61 - 72
1736,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.5,1090.05,Yes,1 - 20,1 - 12
1737,Female,0,Yes,No,7,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.25,301030.0405000001,No,41 - 60,1 - 12
1738,Female,0,Yes,No,66,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.5500030517578,60103000.09050001,No,81 - 100,61 - 72
1739,Male,0,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9000015258789,6090.090000000001,Yes,61 - 80,1 - 12
1740,Male,0,Yes,Yes,40,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),20.399999618530277,704050.0209090908,No,21 - 40,37 - 48
1741,Male,0,No,No,16,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.4000015258789,10201020.00090909,No,61 - 80,13 - 24
1742,Female,0,No,No,2,Yes,No,Yes,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.1500015258789,108030.0705,Yes,81 - 100,1 - 12
1743,Male,0,Yes,No,67,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.850000381469727,10508030.05,No,21 - 40,61 - 72
1744,Female,0,Yes,No,41,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.4499969482422,40106020.00040908,No,101 - 120,37 - 48
1745,Female,0,Yes,Yes,56,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.799999237060547,10101090.09,No,1 - 20,49 - 60
1746,Female,0,No,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.4499969482422,80001030.05040908,No,,61 - 72
1747,Female,0,Yes,Yes,3,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.75,206040.0805,Yes,81 - 100,1 - 12
1748,Female,0,Yes,No,54,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.049999237060547,10100020.040000001,No,21 - 40,49 - 60
1749,Male,1,No,No,52,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.75,50803020.0,No,101 - 120,49 - 60
1750,Female,0,No,No,50,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),89.69999694824219,40300040.05,No,81 - 100,49 - 60
1751,Male,0,No,No,14,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.94999694824219,10107080.040000001,Yes,81 - 100,13 - 24
1752,Male,0,Yes,No,27,Yes,No,Yes,Yes,No,No,No,No,No,One year,No,Credit card (automatic),48.70000076293945,10402010.0705,No,41 - 60,25 - 36
1753,Female,1,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),96.5999984741211,60802070.05,No,101 - 120,61 - 72
1754,Male,0,No,No,62,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),74.30000305175781,40609080.00040908,No,61 - 80,61 - 72
1755,Female,0,No,No,12,Yes,No,Yes,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,54.29999923706055,605040.05,No,41 - 60,1 - 12
1756,Female,1,No,No,44,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.8499984741211,30206080.0005,No,61 - 80,37 - 48
1757,Male,0,Yes,Yes,54,Yes,No,Yes,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),79.94999694824219,40306020.00040908,No,81 - 100,49 - 60
1758,Female,0,No,No,68,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.049999237060547,10308060.09,No,21 - 40,61 - 72
1759,Male,0,No,No,20,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.399999618530277,401050.0309090909,No,1 - 20,13 - 24
1760,Male,0,Yes,Yes,50,Yes,Yes,Yes,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),54.900001525878906,20601040.01,No,41 - 60,49 - 60
1761,Male,0,No,No,58,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),24.450000762939453,10501030.05090909,No,21 - 40,49 - 60
1762,Male,0,Yes,Yes,35,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.6500015258789,30106010.060000002,No,81 - 100,25 - 36
1763,Female,0,No,No,2,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.400001525878906,8000.090409090906,No,41 - 60,1 - 12
1764,Male,0,Yes,Yes,63,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,75.69999694824219,40607060.07000001,No,61 - 80,61 - 72
1765,Female,0,Yes,No,58,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),110.6500015258789,60502060.06040909,No,101 - 120,49 - 60
1766,Female,0,Yes,Yes,27,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,20.549999237060547,508030.0209090908,No,21 - 40,25 - 36
1767,Female,0,Yes,No,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.1500015258789,80007080.01,No,,61 - 72
1768,Female,0,No,No,63,Yes,No,Yes,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),58.54999923706055,30500030.05,No,61 - 80,61 - 72
1769,Male,0,Yes,No,71,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.25,60606090.04050001,No,81 - 100,61 - 72
1770,Female,1,No,No,41,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.1999969482422,40608090.05,Yes,101 - 120,37 - 48
1771,Male,1,No,No,13,Yes,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.5,10200010.0105,Yes,81 - 100,13 - 24
1772,Male,0,No,No,2,Yes,No,Yes,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.0,104030.0604090909,Yes,81 - 100,1 - 12
1773,Female,0,Yes,Yes,68,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.350000381469727,10209020.0605,No,1 - 20,61 - 72
1774,Male,0,Yes,Yes,1,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.75,4080.0705,No,41 - 60,1 - 12
1775,Male,1,No,No,65,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.0500030517578,70100080.02000001,No,101 - 120,61 - 72
1776,Male,1,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.0,10800020.0505,No,21 - 40,61 - 72
1777,Female,0,No,No,28,Yes,Yes,Yes,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.900001525878906,10500050.0105,No,41 - 60,25 - 36
1778,Male,0,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.75,10805090.00090909,No,21 - 40,61 - 72
1779,Female,0,No,No,2,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.1500015258789,106080.05,No,81 - 100,1 - 12
1780,Female,0,No,Yes,18,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.149999618530277,309000.0805,Yes,21 - 40,13 - 24
1781,Male,1,Yes,No,60,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.3499984741211,60303090.04050001,No,101 - 120,49 - 60
1782,Female,1,No,No,26,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.05000305175781,10605020.040000001,No,61 - 80,25 - 36
1783,Male,0,No,Yes,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.6500015258789,7010.060500000001,Yes,61 - 80,1 - 12
1784,Female,0,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.350000381469727,7070.05,Yes,21 - 40,1 - 12
1785,Male,0,Yes,Yes,68,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.1999969482422,60309020.0805,No,81 - 100,61 - 72
1786,Female,0,No,No,38,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),84.25,30206040.05,Yes,81 - 100,37 - 48
1787,Female,1,Yes,No,42,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.1999969482422,40509090.01040909,No,101 - 120,37 - 48
1788,Female,0,Yes,No,57,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.600000381469727,10103040.0205,No,1 - 20,49 - 60
1789,Male,0,Yes,No,54,No,No,Yes,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,30.399999618530277,10602010.03040909,No,21 - 40,49 - 60
1790,Female,0,No,No,12,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),78.0999984741211,904070.0209090908,Yes,81 - 100,1 - 12
1791,Female,0,Yes,No,44,Yes,No,Yes,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,61.5,20702020.01090909,No,61 - 80,37 - 48
1792,Male,0,Yes,Yes,42,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.4000015258789,30005080.03,No,61 - 80,37 - 48
1793,Male,0,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.75,10706090.05090909,No,21 - 40,61 - 72
1794,Female,0,Yes,Yes,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,91.0500030517578,60209030.0705,No,81 - 100,61 - 72
1795,Female,0,Yes,No,19,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.6500015258789,10706010.000500001,Yes,81 - 100,13 - 24
1796,Female,0,Yes,No,23,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.6500015258789,10604020.0705,No,61 - 80,13 - 24
1797,Female,0,No,No,30,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.399999618530277,507080.05,No,1 - 20,25 - 36
1798,Male,0,No,No,35,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),26.200000762939453,905040.0900000002,No,21 - 40,25 - 36
1799,Female,0,No,No,10,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.6999969482422,907030.0205,Yes,101 - 120,1 - 12
1800,Male,0,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.84999847412109,4030.0804090909082,No,41 - 60,1 - 12
1801,Male,0,No,No,22,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.69999694824219,10409000.040000001,No,61 - 80,13 - 24
1802,Male,0,Yes,Yes,7,No,No,Yes,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,38.54999923706055,208000.0,No,21 - 40,1 - 12
1803,Female,0,No,No,36,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,53.09999847412109,10900010.0205,No,41 - 60,25 - 36
1804,Female,0,Yes,Yes,34,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.649999618530277,701060.0400000002,No,21 - 40,25 - 36
1805,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),64.44999694824219,40702000.0,No,61 - 80,61 - 72
1806,Male,0,Yes,Yes,36,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.100000381469727,903000.0905,No,21 - 40,25 - 36
1807,Female,0,No,No,1,Yes,No,Yes,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.3499984741211,7060.030409090908,Yes,61 - 80,1 - 12
1808,Female,0,No,No,23,Yes,Yes,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.1500015258789,10607060.09040909,Yes,81 - 100,13 - 24
1809,Male,1,Yes,No,32,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,20604020.0005,Yes,81 - 100,25 - 36
1810,Female,0,Yes,Yes,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),95.1500015258789,60707000.0805,No,81 - 100,61 - 72
1811,Female,1,No,No,23,Yes,Yes,Yes,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.3499984741211,10803050.030000001,No,81 - 100,13 - 24
1812,Male,0,Yes,No,17,Yes,No,Yes,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),96.6500015258789,10508080.0205,No,101 - 120,13 - 24
1813,Male,0,No,No,1,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.5,7050.05,No,61 - 80,1 - 12
1814,Male,0,Yes,Yes,12,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.700000762939453,205080.0305,No,1 - 20,1 - 12
1815,Female,0,Yes,No,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.5,10500020.0205,No,21 - 40,61 - 72
1816,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.200000762939453,1090.02,No,1 - 20,1 - 12
1817,Male,1,Yes,No,72,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),98.3499984741211,60902090.03090909,No,101 - 120,61 - 72
1818,Male,0,Yes,Yes,60,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.3499984741211,40405030.02090908,No,61 - 80,49 - 60
1819,Female,0,Yes,Yes,61,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),51.34999847412109,30204040.03090909,No,41 - 60,61 - 72
1820,Female,0,Yes,No,6,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.650001525878906,302030.0405000001,No,41 - 60,1 - 12
1821,Male,1,Yes,No,32,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.30000305175781,20606010.01,Yes,81 - 100,25 - 36
1822,Female,0,No,Yes,31,Yes,Yes,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.55000305175781,20609070.03090909,Yes,81 - 100,25 - 36
1823,Male,0,No,No,19,Yes,No,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.8499984741211,10402040.05,Yes,61 - 80,13 - 24
1824,Male,0,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.299999237060547,10400010.0105,No,21 - 40,61 - 72
1825,Female,0,No,No,32,Yes,Yes,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.20000076293945,10703090.05090909,No,41 - 60,25 - 36
1826,Male,0,Yes,No,65,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.6500015258789,50903010.0,No,81 - 100,61 - 72
1827,Female,0,Yes,Yes,45,No,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),50.900001525878906,20303030.0805,No,41 - 60,37 - 48
1828,Male,0,No,No,42,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,25.049999237060547,904090.0804090907,No,21 - 40,37 - 48
1829,Male,0,No,No,8,Yes,Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.8499984741211,507020.0405000001,No,61 - 80,1 - 12
1830,Male,0,No,Yes,32,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.5,609060.0709090908,No,21 - 40,25 - 36
1831,Female,1,Yes,No,22,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,63.54999923706055,10308010.08,No,61 - 80,13 - 24
1832,Male,1,Yes,No,57,No,No,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.84999847412109,20507020.09040909,Yes,41 - 60,49 - 60
1833,Male,0,No,No,1,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,47.95000076293945,4070.0905000000002,No,41 - 60,1 - 12
1834,Male,1,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.09999847412109,4050.000909090908,Yes,41 - 60,1 - 12
1835,Female,0,Yes,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.0,4050.0,No,41 - 60,1 - 12
1836,Male,0,No,No,24,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,20102020.04040909,Yes,101 - 120,13 - 24
1837,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.049999237060547,2000.000409090909,Yes,21 - 40,1 - 12
1838,Male,1,No,No,54,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.05000305175781,40903010.07090908,No,81 - 100,49 - 60
1839,Female,0,No,No,4,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.299999237060547,101060.0904090909,No,21 - 40,1 - 12
1840,Male,0,Yes,Yes,65,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),108.6500015258789,60903070.09050001,Yes,101 - 120,61 - 72
1841,Female,0,Yes,No,56,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,24.299999237060547,10206010.06090909,No,21 - 40,49 - 60
1842,Male,0,No,No,45,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.94999694824219,30207030.080000002,No,61 - 80,37 - 48
1843,Female,0,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.700000762939453,10401050.080409091,No,1 - 20,61 - 72
1844,Male,0,Yes,No,59,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),66.4000015258789,30905080.01090909,No,61 - 80,49 - 60
1845,Male,0,No,No,69,No,No,Yes,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),35.75,20409020.0205,No,21 - 40,61 - 72
1846,Male,0,No,No,19,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,18.799999237060547,207090.0200000001,No,1 - 20,13 - 24
1847,Female,0,Yes,Yes,55,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.399999618530277,10008030.0,No,1 - 20,49 - 60
1848,Female,0,No,No,38,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.299999237060547,705050.05,No,1 - 20,37 - 48
1849,Male,0,No,No,10,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.54999923706055,400020.06,Yes,41 - 60,1 - 12
1850,Female,1,Yes,No,47,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),67.44999694824219,30205020.0,No,61 - 80,37 - 48
1851,Female,0,Yes,No,2,No,No,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.099998474121094,6080.0705,Yes,21 - 40,1 - 12
1852,Male,0,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),46.20000076293945,4060.02,Yes,41 - 60,1 - 12
1853,Female,0,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.150001525878906,4050.0105000000012,Yes,41 - 60,1 - 12
1854,Male,1,No,No,1,No,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,43.29999923706055,4030.020909090909,Yes,41 - 60,1 - 12
1855,Male,0,Yes,Yes,46,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.100000381469727,903060.0804090907,No,21 - 40,37 - 48
1856,Female,1,No,No,38,Yes,No,Yes,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.150001525878906,20205000.06040909,Yes,41 - 60,37 - 48
1857,Female,0,Yes,No,65,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),58.900001525878906,30805070.01,No,61 - 80,61 - 72
1858,Female,0,Yes,No,19,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.19999694824219,10404010.00090909,Yes,61 - 80,13 - 24
1859,Male,0,No,No,52,Yes,No,Yes,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.3499984741211,40303080.06,Yes,81 - 100,49 - 60
1860,Male,0,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.450000762939453,10307080.04040909,No,1 - 20,61 - 72
1861,Female,0,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95000076293945,4050.0905000000002,Yes,41 - 60,1 - 12
1862,Female,1,No,No,52,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,50.5,20506060.03,No,41 - 60,49 - 60
1863,Male,0,Yes,No,6,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,25.100000381469727,107010.0,No,21 - 40,1 - 12
1864,Female,1,Yes,No,26,Yes,No,Yes,No,No,Yes,No,No,Yes,One year,No,Mailed check,60.70000076293945,10509070.040000001,No,61 - 80,25 - 36
1865,Male,1,No,No,48,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,99.0,40704040.0305,No,101 - 120,37 - 48
1866,Female,0,Yes,Yes,64,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.4000015258789,60702010.06,No,101 - 120,61 - 72
1867,Female,0,No,No,3,Yes,No,Yes,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,83.75,204070.0205,Yes,81 - 100,1 - 12
1868,Male,0,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.04999923706055,4040.000409090909,No,41 - 60,1 - 12
1869,Male,0,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.100000381469727,10703040.0605,No,21 - 40,61 - 72
1870,Male,0,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.54999923706055,4050.050409090909,No,41 - 60,1 - 12
1871,Female,0,Yes,Yes,51,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.8000030517578,40503090.0305,No,81 - 100,49 - 60
1872,Female,0,Yes,Yes,41,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.700000762939453,800040.0205,No,1 - 20,37 - 48
1873,Female,0,Yes,Yes,72,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),70.6500015258789,50001010.01040909,No,61 - 80,61 - 72
1874,Female,0,Yes,No,43,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.44999694824219,30507040.05,No,81 - 100,37 - 48
1875,Male,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.0999984741211,80008060.03090909,No,101 - 120,61 - 72
1876,Male,0,Yes,No,47,Yes,Yes,Yes,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.1999969482422,40506030.0,No,81 - 100,37 - 48
1877,Male,0,No,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.55000305175781,60306020.0305,No,81 - 100,61 - 72
1878,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.75,6070.000909090908,No,21 - 40,1 - 12
1879,Male,0,No,No,1,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05000305175781,7000.000500000003,Yes,61 - 80,1 - 12
1880,Male,0,No,No,2,Yes,Yes,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,106050.0404090909,Yes,81 - 100,1 - 12
1881,Male,0,No,No,26,No,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),44.650001525878906,10105060.0505,No,41 - 60,25 - 36
1882,Male,0,Yes,Yes,29,Yes,No,Yes,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.20000076293945,10803040.0105,No,61 - 80,25 - 36
1883,Female,1,Yes,No,35,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.5,30605030.030500002,Yes,101 - 120,25 - 36
1884,Male,0,No,No,27,Yes,No,Yes,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),55.45000076293945,10407070.0605,No,41 - 60,25 - 36
1885,Male,0,Yes,Yes,24,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),70.30000305175781,10700060.04040909,No,61 - 80,13 - 24
1886,Male,0,Yes,Yes,67,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),60.400001525878906,30905030.06090909,No,61 - 80,61 - 72
